,query1,query2,size,siamese_distance,time
13,NORMAL5,DME8,"(496, 512)",62.48192596435547,0.2508583068847656
19,NORMAL5,NORMAL14,"(496, 512)",62.526851654052734,0.30334997177124023
0,NORMAL5,DME1,"(496, 512)",62.54167938232422,0.30107855796813965
4,NORMAL5,DME13,"(496, 512)",62.57966613769531,0.26082611083984375
25,NORMAL5,NORMAL7,"(496, 512)",62.652374267578125,0.29723358154296875
14,NORMAL5,DME9,"(496, 512)",62.67756271362305,0.25002217292785645
23,NORMAL5,NORMAL4,"(496, 512)",62.680206298828125,0.31908583641052246
3,NORMAL5,DME12,"(496, 512)",62.68191909790039,0.23440003395080566
18,NORMAL5,NORMAL13,"(496, 512)",62.683311462402344,0.2908904552459717
27,NORMAL5,NORMAL9,"(496, 512)",62.701534271240234,0.3052089214324951
22,NORMAL5,NORMAL3,"(496, 512)",62.71400833129883,0.2872018814086914
12,NORMAL5,DME7,"(496, 512)",62.725955963134766,0.2500007152557373
15,NORMAL5,NORMAL1,"(496, 512)",62.73050308227539,0.29976415634155273
10,NORMAL5,DME5,"(496, 512)",62.740840911865234,0.2968764305114746
7,NORMAL5,DME2,"(496, 512)",62.74216079711914,0.29685306549072266
6,NORMAL5,DME15,"(496, 512)",62.743961334228516,0.2582435607910156
9,NORMAL5,DME4,"(496, 512)",62.76897048950195,0.30548882484436035
11,NORMAL5,DME6,"(496, 512)",62.76914978027344,0.3046712875366211
20,NORMAL5,NORMAL15,"(496, 512)",62.77742385864258,0.30308079719543457
24,NORMAL5,NORMAL6,"(496, 512)",62.777835845947266,0.30534839630126953
26,NORMAL5,NORMAL8,"(496, 512)",62.78236770629883,0.30745768547058105
16,NORMAL5,NORMAL10,"(496, 512)",62.7923469543457,0.31297874450683594
1,NORMAL5,DME10,"(496, 512)",62.815704345703125,0.18723607063293457
17,NORMAL5,NORMAL12,"(496, 512)",62.821041107177734,0.30054306983947754
8,NORMAL5,DME3,"(496, 512)",62.839412689208984,0.3016085624694824
21,NORMAL5,NORMAL2,"(496, 512)",62.852176666259766,0.3099396228790283
2,NORMAL5,DME11,"(496, 512)",62.864662170410156,0.2548096179962158
5,NORMAL5,DME14,"(496, 512)",62.87346267700195,0.25000429153442383
