,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
15,DME8,DME1,"(496, 512)",62.51179504394531,0.18102478981018066,0.2389965057373047,0.0020003318786621094,0.1289992332458496,0.3699960708618164
19,DME8,DME13,"(496, 512)",62.526954650878906,0.18102478981018066,0.1719980239868164,0.0009999275207519531,0.136000394821167,0.30899834632873535
28,DME8,DME9,"(496, 512)",62.56251525878906,0.18102478981018066,0.17197108268737793,0.0009992122650146484,0.13200044631958008,0.30497074127197266
18,DME8,DME12,"(496, 512)",62.56563949584961,0.18102478981018066,0.2310009002685547,0.0009982585906982422,0.13500142097473145,0.3670005798339844
21,DME8,DME15,"(496, 512)",62.61674118041992,0.18102478981018066,0.1690232753753662,0.0009756088256835938,0.13101601600646973,0.30101490020751953
5,DME8,AMD14,"(496, 512)",62.63458251953125,0.18102478981018066,0.23799991607666016,0.0020008087158203125,0.13099980354309082,0.3710005283355713
11,DME8,AMD6,"(496, 512)",62.63881301879883,0.18102478981018066,0.08999991416931152,0.0010356903076171875,0.1309652328491211,0.2220008373260498
22,DME8,DME2,"(496, 512)",62.652183532714844,0.18102478981018066,0.23798489570617676,0.0009996891021728516,0.13300013542175293,0.37198472023010254
13,DME8,AMD8,"(496, 512)",62.6587028503418,0.18102478981018066,0.09201979637145996,0.0009779930114746094,0.12999725341796875,0.22299504280090332
6,DME8,AMD15,"(496, 512)",62.659149169921875,0.18102478981018066,0.11699962615966797,0.0009996891021728516,0.12900185585021973,0.24700117111206055
27,DME8,DME7,"(496, 512)",62.66057205200195,0.18102478981018066,0.1699981689453125,0.0020024776458740234,0.13600564002990723,0.30800628662109375
26,DME8,DME6,"(496, 512)",62.66078567504883,0.18102478981018066,0.23199892044067383,0.0010006427764892578,0.12999987602233887,0.36299943923950195
14,DME8,AMD9,"(496, 512)",62.66571044921875,0.18102478981018066,0.2240006923675537,0.0010004043579101562,0.12900304794311523,0.3540041446685791
25,DME8,DME5,"(496, 512)",62.679569244384766,0.18102478981018066,0.2329723834991455,0.00099945068359375,0.13300108909606934,0.3669729232788086
10,DME8,AMD5,"(496, 512)",62.71931838989258,0.18102478981018066,0.08900022506713867,0.002000570297241211,0.13299965858459473,0.2240004539489746
0,DME8,AMD1,"(496, 512)",62.721012115478516,0.18102478981018066,0.13497614860534668,0.0020236968994140625,0.13297677040100098,0.2699766159057617
24,DME8,DME4,"(496, 512)",62.72445297241211,0.18102478981018066,0.23599863052368164,0.0009999275207519531,0.13000059127807617,0.36699914932250977
3,DME8,AMD12,"(496, 512)",62.730377197265625,0.18102478981018066,0.08900117874145508,0.000997781753540039,0.13000130653381348,0.2200002670288086
23,DME8,DME3,"(496, 512)",62.7322998046875,0.18102478981018066,0.2329998016357422,0.0020041465759277344,0.12999749183654785,0.3650014400482178
9,DME8,AMD4,"(496, 512)",62.741817474365234,0.18102478981018066,0.08904194831848145,0.0029594898223876953,0.1329972743988037,0.22499871253967285
4,DME8,AMD13,"(496, 512)",62.75482940673828,0.18102478981018066,0.0859990119934082,0.0009999275207519531,0.12599945068359375,0.2129983901977539
20,DME8,DME14,"(496, 512)",62.75680160522461,0.18102478981018066,0.1679999828338623,0.0010001659393310547,0.12799835205078125,0.2969985008239746
16,DME8,DME10,"(496, 512)",62.76430892944336,0.18102478981018066,0.08800172805786133,0.002012014389038086,0.13098907470703125,0.22100281715393066
12,DME8,AMD7,"(496, 512)",62.791263580322266,0.18102478981018066,0.2239992618560791,0.0010001659393310547,0.1340031623840332,0.35900259017944336
7,DME8,AMD2,"(496, 512)",62.79846954345703,0.18102478981018066,0.11899924278259277,0.0009996891021728516,0.12800049781799316,0.24901676177978516
17,DME8,DME11,"(496, 512)",62.81990432739258,0.18102478981018066,0.17400026321411133,0.0009975433349609375,0.12799978256225586,0.3029975891113281
2,DME8,AMD11,"(496, 512)",62.9644889831543,0.18102478981018066,0.08800005912780762,0.0009992122650146484,0.12900137901306152,0.2180006504058838
8,DME8,AMD3,"(496, 512)",63.07152557373047,0.18102478981018066,0.11301374435424805,0.0009701251983642578,0.13000035285949707,0.24398422241210938
1,DME8,AMD10,"(496, 512)",63.203128814697266,0.18102478981018066,0.30499911308288574,0.002000570297241211,0.15199971199035645,0.4589993953704834
