,query1,query2,size,siamese_distance
12,NORMAL1,DME4,"(496, 512)",62.49150466918945
17,NORMAL1,NORMAL12,"(496, 512)",62.49437713623047
21,NORMAL1,NORMAL2,"(496, 512)",62.609127044677734
3,NORMAL1,AMD13,"(496, 512)",62.64462661743164
26,NORMAL1,NORMAL7,"(496, 512)",62.64889907836914
6,NORMAL1,AMD5,"(496, 512)",62.651790618896484
28,NORMAL1,NORMAL9,"(496, 512)",62.677833557128906
13,NORMAL1,DME5,"(496, 512)",62.72909164428711
20,NORMAL1,NORMAL15,"(496, 512)",62.827003479003906
22,NORMAL1,NORMAL3,"(496, 512)",62.836204528808594
25,NORMAL1,NORMAL6,"(496, 512)",62.867061614990234
5,NORMAL1,AMD4,"(496, 512)",62.877445220947266
19,NORMAL1,NORMAL14,"(496, 512)",62.94530487060547
18,NORMAL1,NORMAL13,"(496, 512)",62.99223327636719
4,NORMAL1,AMD2,"(496, 512)",63.04597854614258
15,NORMAL1,NORMAL10,"(496, 512)",63.09272003173828
27,NORMAL1,NORMAL8,"(496, 512)",63.14019012451172
7,NORMAL1,AMD6,"(496, 512)",63.17951202392578
10,NORMAL1,DME2,"(496, 512)",63.2602424621582
8,NORMAL1,AMD8,"(496, 512)",63.26167678833008
23,NORMAL1,NORMAL4,"(496, 512)",63.28389358520508
14,NORMAL1,DME6,"(496, 512)",63.34162902832031
9,NORMAL1,DME1,"(496, 512)",63.43806838989258
16,NORMAL1,NORMAL11,"(496, 512)",63.47214126586914
2,NORMAL1,AMD12,"(496, 512)",63.478599548339844
24,NORMAL1,NORMAL5,"(496, 512)",63.84762191772461
0,NORMAL1,AMD1,"(496, 512)",63.99909210205078
11,NORMAL1,DME3,"(496, 512)",64.03118133544922
1,NORMAL1,AMD11,"(496, 512)",64.03368377685547
