,query1,query2,size,siamese_distance
27,NORMAL4,NORMAL8,"(496, 512)",62.42934036254883
10,NORMAL4,DME2,"(496, 512)",62.52525329589844
9,NORMAL4,DME1,"(496, 512)",62.59367752075195
19,NORMAL4,NORMAL13,"(496, 512)",62.743507385253906
16,NORMAL4,NORMAL10,"(496, 512)",62.764617919921875
4,NORMAL4,AMD2,"(496, 512)",62.76646041870117
25,NORMAL4,NORMAL6,"(496, 512)",62.8121223449707
2,NORMAL4,AMD12,"(496, 512)",62.83002471923828
22,NORMAL4,NORMAL2,"(496, 512)",62.860050201416016
0,NORMAL4,AMD1,"(496, 512)",62.88735580444336
5,NORMAL4,AMD4,"(496, 512)",62.90333938598633
20,NORMAL4,NORMAL14,"(496, 512)",63.000709533691406
12,NORMAL4,DME4,"(496, 512)",63.04234313964844
3,NORMAL4,AMD13,"(496, 512)",63.05097961425781
28,NORMAL4,NORMAL9,"(496, 512)",63.095558166503906
23,NORMAL4,NORMAL3,"(496, 512)",63.15966033935547
13,NORMAL4,DME5,"(496, 512)",63.162200927734375
17,NORMAL4,NORMAL11,"(496, 512)",63.2280387878418
24,NORMAL4,NORMAL5,"(496, 512)",63.23966979980469
26,NORMAL4,NORMAL7,"(496, 512)",63.26195526123047
15,NORMAL4,NORMAL1,"(496, 512)",63.28389358520508
1,NORMAL4,AMD11,"(496, 512)",63.439979553222656
11,NORMAL4,DME3,"(496, 512)",63.45616149902344
14,NORMAL4,DME6,"(496, 512)",63.519588470458984
18,NORMAL4,NORMAL12,"(496, 512)",63.532772064208984
7,NORMAL4,AMD6,"(496, 512)",63.61153030395508
6,NORMAL4,AMD5,"(496, 512)",63.626708984375
21,NORMAL4,NORMAL15,"(496, 512)",63.72479248046875
8,NORMAL4,AMD8,"(496, 512)",63.95561599731445
