,query1,query2,size,siamese_distance
20,DME9,NORMAL2,"(496, 512)",60.546016693115234
14,DME9,NORMAL1,"(496, 512)",60.65766143798828
16,DME9,NORMAL12,"(496, 512)",60.69706726074219
9,DME9,DME4,"(496, 512)",60.708255767822266
19,DME9,NORMAL15,"(496, 512)",60.78815460205078
21,DME9,NORMAL3,"(496, 512)",60.79852294921875
26,DME9,NORMAL8,"(496, 512)",60.84299850463867
24,DME9,NORMAL6,"(496, 512)",60.90275955200195
15,DME9,NORMAL10,"(496, 512)",60.90571975708008
25,DME9,NORMAL7,"(496, 512)",60.99601364135742
8,DME9,DME3,"(496, 512)",61.03961944580078
11,DME9,DME6,"(496, 512)",61.055694580078125
22,DME9,NORMAL4,"(496, 512)",61.16999435424805
27,DME9,NORMAL9,"(496, 512)",61.18122482299805
10,DME9,DME5,"(496, 512)",61.18598556518555
3,DME9,DME12,"(496, 512)",61.19874572753906
17,DME9,NORMAL13,"(496, 512)",61.26695251464844
18,DME9,NORMAL14,"(496, 512)",61.2691650390625
12,DME9,DME7,"(496, 512)",61.355899810791016
6,DME9,DME15,"(496, 512)",61.41551971435547
23,DME9,NORMAL5,"(496, 512)",61.45986557006836
0,DME9,DME1,"(496, 512)",61.49903106689453
13,DME9,DME8,"(496, 512)",61.61444854736328
5,DME9,DME14,"(496, 512)",61.757286071777344
7,DME9,DME2,"(496, 512)",61.7584342956543
2,DME9,DME11,"(496, 512)",61.80032730102539
4,DME9,DME13,"(496, 512)",61.80825424194336
1,DME9,DME10,"(496, 512)",61.997371673583984
