,query1,query2,size,siamese_distance
7,DME13,DME3,"(496, 512)",60.76815414428711
20,DME13,NORMAL2,"(496, 512)",60.773685455322266
16,DME13,NORMAL12,"(496, 512)",60.836265563964844
14,DME13,NORMAL1,"(496, 512)",60.887393951416016
21,DME13,NORMAL3,"(496, 512)",61.01161193847656
8,DME13,DME4,"(496, 512)",61.02217483520508
15,DME13,NORMAL10,"(496, 512)",61.032230377197266
19,DME13,NORMAL15,"(496, 512)",61.04545211791992
24,DME13,NORMAL6,"(496, 512)",61.04669952392578
26,DME13,NORMAL8,"(496, 512)",61.1273078918457
25,DME13,NORMAL7,"(496, 512)",61.20277786254883
10,DME13,DME6,"(496, 512)",61.337955474853516
9,DME13,DME5,"(496, 512)",61.39900207519531
27,DME13,NORMAL9,"(496, 512)",61.40721893310547
17,DME13,NORMAL13,"(496, 512)",61.43830490112305
3,DME13,DME12,"(496, 512)",61.45942306518555
2,DME13,DME11,"(496, 512)",61.46430206298828
18,DME13,NORMAL14,"(496, 512)",61.48348617553711
22,DME13,NORMAL4,"(496, 512)",61.51463317871094
4,DME13,DME14,"(496, 512)",61.533084869384766
11,DME13,DME7,"(496, 512)",61.578372955322266
1,DME13,DME10,"(496, 512)",61.688785552978516
5,DME13,DME15,"(496, 512)",61.7015380859375
23,DME13,NORMAL5,"(496, 512)",61.781822204589844
13,DME13,DME9,"(496, 512)",61.80825424194336
6,DME13,DME2,"(496, 512)",61.812286376953125
0,DME13,DME1,"(496, 512)",61.81234359741211
12,DME13,DME8,"(496, 512)",61.92805099487305
