,query1,query2,size,siamese_distance
8,NORMAL8,DME3,"(496, 512)",59.8753662109375
2,NORMAL8,DME11,"(496, 512)",60.39060592651367
1,NORMAL8,DME10,"(496, 512)",60.51992416381836
5,NORMAL8,DME14,"(496, 512)",60.5928840637207
14,NORMAL8,DME9,"(496, 512)",60.84299850463867
7,NORMAL8,DME2,"(496, 512)",60.875755310058594
4,NORMAL8,DME13,"(496, 512)",61.1273078918457
21,NORMAL8,NORMAL2,"(496, 512)",61.36228942871094
19,NORMAL8,NORMAL14,"(496, 512)",61.451988220214844
13,NORMAL8,DME8,"(496, 512)",61.53022384643555
24,NORMAL8,NORMAL5,"(496, 512)",61.54822540283203
0,NORMAL8,DME1,"(496, 512)",61.55573272705078
26,NORMAL8,NORMAL7,"(496, 512)",61.56277084350586
18,NORMAL8,NORMAL13,"(496, 512)",61.581336975097656
17,NORMAL8,NORMAL12,"(496, 512)",61.60063552856445
15,NORMAL8,NORMAL1,"(496, 512)",61.60783767700195
22,NORMAL8,NORMAL3,"(496, 512)",61.64787673950195
27,NORMAL8,NORMAL9,"(496, 512)",61.66779708862305
9,NORMAL8,DME4,"(496, 512)",61.7230110168457
25,NORMAL8,NORMAL6,"(496, 512)",61.744571685791016
12,NORMAL8,DME7,"(496, 512)",61.77309036254883
16,NORMAL8,NORMAL10,"(496, 512)",61.855262756347656
3,NORMAL8,DME12,"(496, 512)",61.907142639160156
10,NORMAL8,DME5,"(496, 512)",61.92277526855469
23,NORMAL8,NORMAL4,"(496, 512)",61.929176330566406
6,NORMAL8,DME15,"(496, 512)",61.937095642089844
20,NORMAL8,NORMAL15,"(496, 512)",61.96610641479492
11,NORMAL8,DME6,"(496, 512)",61.990989685058594
