,query1,query2,size,siamese_distance
20,DME14,NORMAL2,"(496, 512)",60.371307373046875
14,DME14,NORMAL1,"(496, 512)",60.40275192260742
16,DME14,NORMAL12,"(496, 512)",60.51206588745117
8,DME14,DME4,"(496, 512)",60.51591491699219
21,DME14,NORMAL3,"(496, 512)",60.57157516479492
15,DME14,NORMAL10,"(496, 512)",60.592506408691406
26,DME14,NORMAL8,"(496, 512)",60.5928840637207
19,DME14,NORMAL15,"(496, 512)",60.602943420410156
24,DME14,NORMAL6,"(496, 512)",60.65617752075195
10,DME14,DME6,"(496, 512)",60.74503707885742
27,DME14,NORMAL9,"(496, 512)",60.7862548828125
25,DME14,NORMAL7,"(496, 512)",60.803531646728516
17,DME14,NORMAL13,"(496, 512)",60.80445861816406
18,DME14,NORMAL14,"(496, 512)",60.85223388671875
9,DME14,DME5,"(496, 512)",60.871246337890625
22,DME14,NORMAL4,"(496, 512)",60.879905700683594
3,DME14,DME12,"(496, 512)",60.928550720214844
23,DME14,NORMAL5,"(496, 512)",61.060298919677734
11,DME14,DME7,"(496, 512)",61.076904296875
5,DME14,DME15,"(496, 512)",61.08238983154297
0,DME14,DME1,"(496, 512)",61.18456268310547
12,DME14,DME8,"(496, 512)",61.25192642211914
7,DME14,DME3,"(496, 512)",61.39249801635742
4,DME14,DME13,"(496, 512)",61.533084869384766
1,DME14,DME10,"(496, 512)",61.60404586791992
2,DME14,DME11,"(496, 512)",61.714637756347656
6,DME14,DME2,"(496, 512)",61.7256965637207
13,DME14,DME9,"(496, 512)",61.757286071777344
