,query1,query2,size,siamese_distance
8,NORMAL12,DME3,"(496, 512)",59.8963508605957
2,NORMAL12,DME11,"(496, 512)",60.20277404785156
1,NORMAL12,DME10,"(496, 512)",60.348167419433594
5,NORMAL12,DME14,"(496, 512)",60.51206588745117
7,NORMAL12,DME2,"(496, 512)",60.58154296875
14,NORMAL12,DME9,"(496, 512)",60.69706726074219
4,NORMAL12,DME13,"(496, 512)",60.836265563964844
23,NORMAL12,NORMAL5,"(496, 512)",61.11532211303711
0,NORMAL12,DME1,"(496, 512)",61.14887237548828
18,NORMAL12,NORMAL14,"(496, 512)",61.226566314697266
13,NORMAL12,DME8,"(496, 512)",61.2469596862793
17,NORMAL12,NORMAL13,"(496, 512)",61.4222297668457
27,NORMAL12,NORMAL9,"(496, 512)",61.444942474365234
22,NORMAL12,NORMAL4,"(496, 512)",61.513607025146484
12,NORMAL12,DME7,"(496, 512)",61.52162551879883
6,NORMAL12,DME15,"(496, 512)",61.54859924316406
25,NORMAL12,NORMAL7,"(496, 512)",61.57374954223633
26,NORMAL12,NORMAL8,"(496, 512)",61.60063552856445
3,NORMAL12,DME12,"(496, 512)",61.608882904052734
24,NORMAL12,NORMAL6,"(496, 512)",61.62092208862305
10,NORMAL12,DME5,"(496, 512)",61.625492095947266
11,NORMAL12,DME6,"(496, 512)",61.66361618041992
16,NORMAL12,NORMAL10,"(496, 512)",61.729549407958984
21,NORMAL12,NORMAL3,"(496, 512)",61.80192947387695
9,NORMAL12,DME4,"(496, 512)",61.80564498901367
19,NORMAL12,NORMAL15,"(496, 512)",61.869564056396484
15,NORMAL12,NORMAL1,"(496, 512)",61.88201904296875
20,NORMAL12,NORMAL2,"(496, 512)",61.888118743896484
