,query1,query2,size,siamese_distance
8,DME5,DME3,"(496, 512)",60.13432312011719
2,DME5,DME11,"(496, 512)",60.70451354980469
1,DME5,DME10,"(496, 512)",60.83609390258789
5,DME5,DME14,"(496, 512)",60.871246337890625
13,DME5,DME9,"(496, 512)",61.18598556518555
7,DME5,DME2,"(496, 512)",61.20290756225586
4,DME5,DME13,"(496, 512)",61.39900207519531
9,DME5,DME4,"(496, 512)",61.46999740600586
20,DME5,NORMAL2,"(496, 512)",61.474395751953125
16,DME5,NORMAL12,"(496, 512)",61.625492095947266
0,DME5,DME1,"(496, 512)",61.71727752685547
19,DME5,NORMAL15,"(496, 512)",61.7238883972168
14,DME5,NORMAL1,"(496, 512)",61.74803161621094
12,DME5,DME8,"(496, 512)",61.794288635253906
21,DME5,NORMAL3,"(496, 512)",61.835872650146484
18,DME5,NORMAL14,"(496, 512)",61.862709045410156
11,DME5,DME7,"(496, 512)",61.863525390625
25,DME5,NORMAL7,"(496, 512)",61.88437271118164
24,DME5,NORMAL6,"(496, 512)",61.90481948852539
23,DME5,NORMAL5,"(496, 512)",61.90610885620117
15,DME5,NORMAL10,"(496, 512)",61.908424377441406
26,DME5,NORMAL8,"(496, 512)",61.92277526855469
10,DME5,DME6,"(496, 512)",61.92539596557617
22,DME5,NORMAL4,"(496, 512)",61.94219970703125
17,DME5,NORMAL13,"(496, 512)",61.95555114746094
6,DME5,DME15,"(496, 512)",62.017208099365234
3,DME5,DME12,"(496, 512)",62.03910827636719
27,DME5,NORMAL9,"(496, 512)",62.04962158203125
