,query1,query2,size,siamese_distance
8,NORMAL14,DME3,"(496, 512)",60.06634521484375
2,NORMAL14,DME11,"(496, 512)",60.8515510559082
5,NORMAL14,DME14,"(496, 512)",60.85223388671875
1,NORMAL14,DME10,"(496, 512)",60.8808708190918
9,NORMAL14,DME4,"(496, 512)",61.052978515625
17,NORMAL14,NORMAL12,"(496, 512)",61.226566314697266
20,NORMAL14,NORMAL2,"(496, 512)",61.234561920166016
19,NORMAL14,NORMAL15,"(496, 512)",61.261409759521484
14,NORMAL14,DME9,"(496, 512)",61.2691650390625
7,NORMAL14,DME2,"(496, 512)",61.40841293334961
26,NORMAL14,NORMAL8,"(496, 512)",61.451988220214844
15,NORMAL14,NORMAL1,"(496, 512)",61.47952651977539
4,NORMAL14,DME13,"(496, 512)",61.48348617553711
12,NORMAL14,DME7,"(496, 512)",61.56489181518555
21,NORMAL14,NORMAL3,"(496, 512)",61.61193084716797
3,NORMAL14,DME12,"(496, 512)",61.61293411254883
11,NORMAL14,DME6,"(496, 512)",61.6257209777832
22,NORMAL14,NORMAL4,"(496, 512)",61.628822326660156
0,NORMAL14,DME1,"(496, 512)",61.69736099243164
6,NORMAL14,DME15,"(496, 512)",61.7016716003418
24,NORMAL14,NORMAL6,"(496, 512)",61.70915222167969
13,NORMAL14,DME8,"(496, 512)",61.726470947265625
25,NORMAL14,NORMAL7,"(496, 512)",61.731849670410156
16,NORMAL14,NORMAL10,"(496, 512)",61.74873352050781
10,NORMAL14,DME5,"(496, 512)",61.862709045410156
23,NORMAL14,NORMAL5,"(496, 512)",61.916481018066406
18,NORMAL14,NORMAL13,"(496, 512)",62.09738540649414
27,NORMAL14,NORMAL9,"(496, 512)",62.11035919189453
