,query1,query2,size,siamese_distance
8,NORMAL10,DME3,"(496, 512)",59.7772216796875
2,NORMAL10,DME11,"(496, 512)",60.38100814819336
1,NORMAL10,DME10,"(496, 512)",60.501861572265625
5,NORMAL10,DME14,"(496, 512)",60.592506408691406
7,NORMAL10,DME2,"(496, 512)",60.90153503417969
14,NORMAL10,DME9,"(496, 512)",60.90571975708008
4,NORMAL10,DME13,"(496, 512)",61.032230377197266
0,NORMAL10,DME1,"(496, 512)",61.32668685913086
13,NORMAL10,DME8,"(496, 512)",61.3802375793457
9,NORMAL10,DME4,"(496, 512)",61.42873764038086
23,NORMAL10,NORMAL5,"(496, 512)",61.53452682495117
12,NORMAL10,DME7,"(496, 512)",61.56440734863281
22,NORMAL10,NORMAL4,"(496, 512)",61.599788665771484
20,NORMAL10,NORMAL2,"(496, 512)",61.64693069458008
6,NORMAL10,DME15,"(496, 512)",61.68413162231445
3,NORMAL10,DME12,"(496, 512)",61.69636917114258
19,NORMAL10,NORMAL15,"(496, 512)",61.708831787109375
17,NORMAL10,NORMAL13,"(496, 512)",61.71672058105469
16,NORMAL10,NORMAL12,"(496, 512)",61.729549407958984
18,NORMAL10,NORMAL14,"(496, 512)",61.74873352050781
25,NORMAL10,NORMAL7,"(496, 512)",61.76646423339844
11,NORMAL10,DME6,"(496, 512)",61.809837341308594
27,NORMAL10,NORMAL9,"(496, 512)",61.825965881347656
26,NORMAL10,NORMAL8,"(496, 512)",61.855262756347656
15,NORMAL10,NORMAL1,"(496, 512)",61.85954284667969
10,NORMAL10,DME5,"(496, 512)",61.908424377441406
21,NORMAL10,NORMAL3,"(496, 512)",61.94194412231445
24,NORMAL10,NORMAL6,"(496, 512)",61.98041915893555
