,query1,query2,size,siamese_distance
8,NORMAL3,DME3,"(496, 512)",59.95143127441406
2,NORMAL3,DME11,"(496, 512)",60.353416442871094
1,NORMAL3,DME10,"(496, 512)",60.50814437866211
5,NORMAL3,DME14,"(496, 512)",60.57157516479492
7,NORMAL3,DME2,"(496, 512)",60.790550231933594
14,NORMAL3,DME9,"(496, 512)",60.79852294921875
4,NORMAL3,DME13,"(496, 512)",61.01161193847656
0,NORMAL3,DME1,"(496, 512)",61.30723571777344
13,NORMAL3,DME8,"(496, 512)",61.316158294677734
23,NORMAL3,NORMAL5,"(496, 512)",61.373146057128906
22,NORMAL3,NORMAL4,"(496, 512)",61.524349212646484
6,NORMAL3,DME15,"(496, 512)",61.59009552001953
19,NORMAL3,NORMAL14,"(496, 512)",61.61193084716797
11,NORMAL3,DME6,"(496, 512)",61.620025634765625
26,NORMAL3,NORMAL8,"(496, 512)",61.64787673950195
18,NORMAL3,NORMAL13,"(496, 512)",61.676212310791016
3,NORMAL3,DME12,"(496, 512)",61.68809509277344
9,NORMAL3,DME4,"(496, 512)",61.6932373046875
12,NORMAL3,DME7,"(496, 512)",61.71710968017578
20,NORMAL3,NORMAL15,"(496, 512)",61.73701477050781
27,NORMAL3,NORMAL9,"(496, 512)",61.73952865600586
17,NORMAL3,NORMAL12,"(496, 512)",61.80192947387695
10,NORMAL3,DME5,"(496, 512)",61.835872650146484
16,NORMAL3,NORMAL10,"(496, 512)",61.94194412231445
25,NORMAL3,NORMAL7,"(496, 512)",61.95928955078125
21,NORMAL3,NORMAL2,"(496, 512)",61.961395263671875
24,NORMAL3,NORMAL6,"(496, 512)",62.00181198120117
15,NORMAL3,NORMAL1,"(496, 512)",62.18629455566406
