,query1,query2,size,siamese_distance
8,NORMAL5,DME3,"(496, 512)",60.34809494018555
5,NORMAL5,DME14,"(496, 512)",61.060298919677734
21,NORMAL5,NORMAL2,"(496, 512)",61.10556411743164
17,NORMAL5,NORMAL12,"(496, 512)",61.11532211303711
2,NORMAL5,DME11,"(496, 512)",61.123016357421875
1,NORMAL5,DME10,"(496, 512)",61.15772247314453
9,NORMAL5,DME4,"(496, 512)",61.178462982177734
15,NORMAL5,NORMAL1,"(496, 512)",61.226707458496094
20,NORMAL5,NORMAL15,"(496, 512)",61.33010482788086
22,NORMAL5,NORMAL3,"(496, 512)",61.373146057128906
14,NORMAL5,DME9,"(496, 512)",61.45986557006836
24,NORMAL5,NORMAL6,"(496, 512)",61.513099670410156
16,NORMAL5,NORMAL10,"(496, 512)",61.53452682495117
26,NORMAL5,NORMAL8,"(496, 512)",61.54822540283203
25,NORMAL5,NORMAL7,"(496, 512)",61.57986831665039
7,NORMAL5,DME2,"(496, 512)",61.64297103881836
12,NORMAL5,DME7,"(496, 512)",61.690040588378906
11,NORMAL5,DME6,"(496, 512)",61.70022964477539
4,NORMAL5,DME13,"(496, 512)",61.781822204589844
23,NORMAL5,NORMAL4,"(496, 512)",61.836952209472656
3,NORMAL5,DME12,"(496, 512)",61.87643814086914
18,NORMAL5,NORMAL13,"(496, 512)",61.883975982666016
10,NORMAL5,DME5,"(496, 512)",61.90610885620117
19,NORMAL5,NORMAL14,"(496, 512)",61.916481018066406
6,NORMAL5,DME15,"(496, 512)",61.92305374145508
27,NORMAL5,NORMAL9,"(496, 512)",61.960750579833984
0,NORMAL5,DME1,"(496, 512)",62.00371551513672
13,NORMAL5,DME8,"(496, 512)",62.03056716918945
