,query1,query2,size,siamese_distance
8,NORMAL6,DME3,"(496, 512)",59.83503341674805
2,NORMAL6,DME11,"(496, 512)",60.387176513671875
1,NORMAL6,DME10,"(496, 512)",60.54890060424805
5,NORMAL6,DME14,"(496, 512)",60.65617752075195
7,NORMAL6,DME2,"(496, 512)",60.87321472167969
14,NORMAL6,DME9,"(496, 512)",60.90275955200195
4,NORMAL6,DME13,"(496, 512)",61.04669952392578
0,NORMAL6,DME1,"(496, 512)",61.3588752746582
13,NORMAL6,DME8,"(496, 512)",61.397865295410156
9,NORMAL6,DME4,"(496, 512)",61.4739875793457
24,NORMAL6,NORMAL5,"(496, 512)",61.513099670410156
17,NORMAL6,NORMAL12,"(496, 512)",61.62092208862305
23,NORMAL6,NORMAL4,"(496, 512)",61.6273193359375
6,NORMAL6,DME15,"(496, 512)",61.67372131347656
12,NORMAL6,DME7,"(496, 512)",61.67433166503906
11,NORMAL6,DME6,"(496, 512)",61.68086242675781
3,NORMAL6,DME12,"(496, 512)",61.70648956298828
20,NORMAL6,NORMAL15,"(496, 512)",61.70880126953125
19,NORMAL6,NORMAL14,"(496, 512)",61.70915222167969
21,NORMAL6,NORMAL2,"(496, 512)",61.723899841308594
18,NORMAL6,NORMAL13,"(496, 512)",61.735469818115234
26,NORMAL6,NORMAL8,"(496, 512)",61.744571685791016
27,NORMAL6,NORMAL9,"(496, 512)",61.785362243652344
25,NORMAL6,NORMAL7,"(496, 512)",61.870113372802734
15,NORMAL6,NORMAL1,"(496, 512)",61.877197265625
10,NORMAL6,DME5,"(496, 512)",61.90481948852539
16,NORMAL6,NORMAL10,"(496, 512)",61.98041915893555
22,NORMAL6,NORMAL3,"(496, 512)",62.00181198120117
