,query1,query2,size,siamese_distance
8,DME7,DME3,"(496, 512)",60.46812438964844
2,DME7,DME11,"(496, 512)",60.875553131103516
1,DME7,DME10,"(496, 512)",61.03242111206055
5,DME7,DME14,"(496, 512)",61.076904296875
7,DME7,DME2,"(496, 512)",61.22321701049805
13,DME7,DME9,"(496, 512)",61.355899810791016
20,DME7,NORMAL2,"(496, 512)",61.46723175048828
16,DME7,NORMAL12,"(496, 512)",61.52162551879883
15,DME7,NORMAL10,"(496, 512)",61.56440734863281
18,DME7,NORMAL14,"(496, 512)",61.56489181518555
14,DME7,NORMAL1,"(496, 512)",61.575042724609375
4,DME7,DME13,"(496, 512)",61.578372955322266
27,DME7,NORMAL9,"(496, 512)",61.642417907714844
24,DME7,NORMAL6,"(496, 512)",61.67433166503906
23,DME7,NORMAL5,"(496, 512)",61.690040588378906
17,DME7,NORMAL13,"(496, 512)",61.70158386230469
9,DME7,DME4,"(496, 512)",61.716060638427734
21,DME7,NORMAL3,"(496, 512)",61.71710968017578
12,DME7,DME8,"(496, 512)",61.72508239746094
19,DME7,NORMAL15,"(496, 512)",61.760986328125
11,DME7,DME6,"(496, 512)",61.76400375366211
26,DME7,NORMAL8,"(496, 512)",61.77309036254883
0,DME7,DME1,"(496, 512)",61.78158187866211
25,DME7,NORMAL7,"(496, 512)",61.81382369995117
10,DME7,DME5,"(496, 512)",61.863525390625
22,DME7,NORMAL4,"(496, 512)",61.91899108886719
3,DME7,DME12,"(496, 512)",61.99198532104492
6,DME7,DME15,"(496, 512)",62.09269714355469
