,query1,query2,size,siamese_distance
8,NORMAL13,DME3,"(496, 512)",59.973270416259766
5,NORMAL13,DME14,"(496, 512)",60.80445861816406
2,NORMAL13,DME11,"(496, 512)",60.8471565246582
1,NORMAL13,DME10,"(496, 512)",60.85276794433594
14,NORMAL13,DME9,"(496, 512)",61.26695251464844
9,NORMAL13,DME4,"(496, 512)",61.27088165283203
7,NORMAL13,DME2,"(496, 512)",61.30878448486328
20,NORMAL13,NORMAL2,"(496, 512)",61.360679626464844
19,NORMAL13,NORMAL15,"(496, 512)",61.406917572021484
17,NORMAL13,NORMAL12,"(496, 512)",61.4222297668457
4,NORMAL13,DME13,"(496, 512)",61.43830490112305
15,NORMAL13,NORMAL1,"(496, 512)",61.5490608215332
26,NORMAL13,NORMAL8,"(496, 512)",61.581336975097656
3,NORMAL13,DME12,"(496, 512)",61.666202545166016
21,NORMAL13,NORMAL3,"(496, 512)",61.676212310791016
0,NORMAL13,DME1,"(496, 512)",61.68818283081055
12,NORMAL13,DME7,"(496, 512)",61.70158386230469
16,NORMAL13,NORMAL10,"(496, 512)",61.71672058105469
13,NORMAL13,DME8,"(496, 512)",61.72569274902344
11,NORMAL13,DME6,"(496, 512)",61.73036193847656
24,NORMAL13,NORMAL6,"(496, 512)",61.735469818115234
25,NORMAL13,NORMAL7,"(496, 512)",61.788841247558594
22,NORMAL13,NORMAL4,"(496, 512)",61.82245635986328
6,NORMAL13,DME15,"(496, 512)",61.85807800292969
23,NORMAL13,NORMAL5,"(496, 512)",61.883975982666016
10,NORMAL13,DME5,"(496, 512)",61.95555114746094
18,NORMAL13,NORMAL14,"(496, 512)",62.09738540649414
27,NORMAL13,NORMAL9,"(496, 512)",62.185909271240234
