,query1,query2,size,siamese_distance
8,NORMAL15,DME3,"(496, 512)",59.966854095458984
2,NORMAL15,DME11,"(496, 512)",60.2792854309082
1,NORMAL15,DME10,"(496, 512)",60.48792266845703
5,NORMAL15,DME14,"(496, 512)",60.602943420410156
7,NORMAL15,DME2,"(496, 512)",60.74863815307617
14,NORMAL15,DME9,"(496, 512)",60.78815460205078
4,NORMAL15,DME13,"(496, 512)",61.04545211791992
19,NORMAL15,NORMAL14,"(496, 512)",61.261409759521484
23,NORMAL15,NORMAL5,"(496, 512)",61.33010482788086
13,NORMAL15,DME8,"(496, 512)",61.40100860595703
18,NORMAL15,NORMAL13,"(496, 512)",61.406917572021484
0,NORMAL15,DME1,"(496, 512)",61.438392639160156
27,NORMAL15,NORMAL9,"(496, 512)",61.44922637939453
25,NORMAL15,NORMAL7,"(496, 512)",61.55916213989258
15,NORMAL15,NORMAL1,"(496, 512)",61.685340881347656
20,NORMAL15,NORMAL2,"(496, 512)",61.69877243041992
24,NORMAL15,NORMAL6,"(496, 512)",61.70880126953125
16,NORMAL15,NORMAL10,"(496, 512)",61.708831787109375
10,NORMAL15,DME5,"(496, 512)",61.7238883972168
21,NORMAL15,NORMAL3,"(496, 512)",61.73701477050781
12,NORMAL15,DME7,"(496, 512)",61.760986328125
22,NORMAL15,NORMAL4,"(496, 512)",61.77382278442383
6,NORMAL15,DME15,"(496, 512)",61.779293060302734
11,NORMAL15,DME6,"(496, 512)",61.804588317871094
3,NORMAL15,DME12,"(496, 512)",61.8159065246582
17,NORMAL15,NORMAL12,"(496, 512)",61.869564056396484
9,NORMAL15,DME4,"(496, 512)",61.90821075439453
26,NORMAL15,NORMAL8,"(496, 512)",61.96610641479492
