,query1,query2,size,siamese_distance
20,DME10,NORMAL2,"(496, 512)",60.20732116699219
14,DME10,NORMAL1,"(496, 512)",60.33649826049805
16,DME10,NORMAL12,"(496, 512)",60.348167419433594
8,DME10,DME4,"(496, 512)",60.455406188964844
19,DME10,NORMAL15,"(496, 512)",60.48792266845703
15,DME10,NORMAL10,"(496, 512)",60.501861572265625
21,DME10,NORMAL3,"(496, 512)",60.50814437866211
26,DME10,NORMAL8,"(496, 512)",60.51992416381836
24,DME10,NORMAL6,"(496, 512)",60.54890060424805
25,DME10,NORMAL7,"(496, 512)",60.662933349609375
10,DME10,DME6,"(496, 512)",60.74342727661133
27,DME10,NORMAL9,"(496, 512)",60.7658805847168
9,DME10,DME5,"(496, 512)",60.83609390258789
22,DME10,NORMAL4,"(496, 512)",60.8366584777832
17,DME10,NORMAL13,"(496, 512)",60.85276794433594
18,DME10,NORMAL14,"(496, 512)",60.8808708190918
2,DME10,DME12,"(496, 512)",60.89627456665039
11,DME10,DME7,"(496, 512)",61.03242111206055
5,DME10,DME15,"(496, 512)",61.12361145019531
23,DME10,NORMAL5,"(496, 512)",61.15772247314453
0,DME10,DME1,"(496, 512)",61.16850280761719
7,DME10,DME3,"(496, 512)",61.23454666137695
12,DME10,DME8,"(496, 512)",61.25385665893555
4,DME10,DME14,"(496, 512)",61.60404586791992
6,DME10,DME2,"(496, 512)",61.66586685180664
3,DME10,DME13,"(496, 512)",61.688785552978516
1,DME10,DME11,"(496, 512)",61.90230178833008
13,DME10,DME9,"(496, 512)",61.997371673583984
