,query1,query2,size,siamese_distance
8,DME4,DME3,"(496, 512)",60.064876556396484
2,DME4,DME11,"(496, 512)",60.29361343383789
1,DME4,DME10,"(496, 512)",60.455406188964844
5,DME4,DME14,"(496, 512)",60.51591491699219
7,DME4,DME2,"(496, 512)",60.66388702392578
13,DME4,DME9,"(496, 512)",60.708255767822266
4,DME4,DME13,"(496, 512)",61.02217483520508
18,DME4,NORMAL14,"(496, 512)",61.052978515625
23,DME4,NORMAL5,"(496, 512)",61.178462982177734
27,DME4,NORMAL9,"(496, 512)",61.230533599853516
17,DME4,NORMAL13,"(496, 512)",61.27088165283203
12,DME4,DME8,"(496, 512)",61.301761627197266
0,DME4,DME1,"(496, 512)",61.40319061279297
15,DME4,NORMAL10,"(496, 512)",61.42873764038086
9,DME4,DME5,"(496, 512)",61.46999740600586
24,DME4,NORMAL6,"(496, 512)",61.4739875793457
10,DME4,DME6,"(496, 512)",61.578067779541016
25,DME4,NORMAL7,"(496, 512)",61.58920669555664
3,DME4,DME12,"(496, 512)",61.683631896972656
22,DME4,NORMAL4,"(496, 512)",61.685794830322266
21,DME4,NORMAL3,"(496, 512)",61.6932373046875
6,DME4,DME15,"(496, 512)",61.715980529785156
11,DME4,DME7,"(496, 512)",61.716060638427734
26,DME4,NORMAL8,"(496, 512)",61.7230110168457
14,DME4,NORMAL1,"(496, 512)",61.743499755859375
16,DME4,NORMAL12,"(496, 512)",61.80564498901367
20,DME4,NORMAL2,"(496, 512)",61.867279052734375
19,DME4,NORMAL15,"(496, 512)",61.90821075439453
