,query1,query2,size,siamese_distance
15,DME3,NORMAL10,"(496, 512)",59.7772216796875
20,DME3,NORMAL2,"(496, 512)",59.787200927734375
24,DME3,NORMAL6,"(496, 512)",59.83503341674805
27,DME3,NORMAL9,"(496, 512)",59.864559173583984
26,DME3,NORMAL8,"(496, 512)",59.8753662109375
16,DME3,NORMAL12,"(496, 512)",59.8963508605957
14,DME3,NORMAL1,"(496, 512)",59.900516510009766
21,DME3,NORMAL3,"(496, 512)",59.95143127441406
10,DME3,DME6,"(496, 512)",59.957157135009766
19,DME3,NORMAL15,"(496, 512)",59.966854095458984
17,DME3,NORMAL13,"(496, 512)",59.973270416259766
25,DME3,NORMAL7,"(496, 512)",60.0450553894043
22,DME3,NORMAL4,"(496, 512)",60.061363220214844
8,DME3,DME4,"(496, 512)",60.064876556396484
18,DME3,NORMAL14,"(496, 512)",60.06634521484375
9,DME3,DME5,"(496, 512)",60.13432312011719
3,DME3,DME12,"(496, 512)",60.23775863647461
6,DME3,DME15,"(496, 512)",60.29972457885742
23,DME3,NORMAL5,"(496, 512)",60.34809494018555
11,DME3,DME7,"(496, 512)",60.46812438964844
0,DME3,DME1,"(496, 512)",60.481849670410156
12,DME3,DME8,"(496, 512)",60.48636245727539
4,DME3,DME13,"(496, 512)",60.76815414428711
7,DME3,DME2,"(496, 512)",60.913604736328125
13,DME3,DME9,"(496, 512)",61.03961944580078
2,DME3,DME11,"(496, 512)",61.16666793823242
1,DME3,DME10,"(496, 512)",61.23454666137695
5,DME3,DME14,"(496, 512)",61.39249801635742
