,query1,query2,size,siamese_distance
8,NORMAL9,DME3,"(496, 512)",59.864559173583984
1,NORMAL9,DME10,"(496, 512)",60.7658805847168
2,NORMAL9,DME11,"(496, 512)",60.7679443359375
5,NORMAL9,DME14,"(496, 512)",60.7862548828125
14,NORMAL9,DME9,"(496, 512)",61.18122482299805
9,NORMAL9,DME4,"(496, 512)",61.230533599853516
7,NORMAL9,DME2,"(496, 512)",61.279502868652344
21,NORMAL9,NORMAL2,"(496, 512)",61.34706115722656
4,NORMAL9,DME13,"(496, 512)",61.40721893310547
17,NORMAL9,NORMAL12,"(496, 512)",61.444942474365234
20,NORMAL9,NORMAL15,"(496, 512)",61.44922637939453
15,NORMAL9,NORMAL1,"(496, 512)",61.61257553100586
12,NORMAL9,DME7,"(496, 512)",61.642417907714844
27,NORMAL9,NORMAL8,"(496, 512)",61.66779708862305
0,NORMAL9,DME1,"(496, 512)",61.69261169433594
22,NORMAL9,NORMAL3,"(496, 512)",61.73952865600586
11,NORMAL9,DME6,"(496, 512)",61.74118423461914
3,NORMAL9,DME12,"(496, 512)",61.75453567504883
13,NORMAL9,DME8,"(496, 512)",61.774658203125
25,NORMAL9,NORMAL6,"(496, 512)",61.785362243652344
23,NORMAL9,NORMAL4,"(496, 512)",61.82373046875
26,NORMAL9,NORMAL7,"(496, 512)",61.8256721496582
16,NORMAL9,NORMAL10,"(496, 512)",61.825965881347656
6,NORMAL9,DME15,"(496, 512)",61.84743881225586
24,NORMAL9,NORMAL5,"(496, 512)",61.960750579833984
10,NORMAL9,DME5,"(496, 512)",62.04962158203125
19,NORMAL9,NORMAL14,"(496, 512)",62.11035919189453
18,NORMAL9,NORMAL13,"(496, 512)",62.185909271240234
