,query1,query2,size,siamese_distance
7,DME1,DME3,"(496, 512)",60.481849670410156
20,DME1,NORMAL2,"(496, 512)",61.070011138916016
1,DME1,DME11,"(496, 512)",61.13716125488281
16,DME1,NORMAL12,"(496, 512)",61.14887237548828
0,DME1,DME10,"(496, 512)",61.16850280761719
4,DME1,DME14,"(496, 512)",61.18456268310547
14,DME1,NORMAL1,"(496, 512)",61.19367218017578
21,DME1,NORMAL3,"(496, 512)",61.30723571777344
15,DME1,NORMAL10,"(496, 512)",61.32668685913086
24,DME1,NORMAL6,"(496, 512)",61.3588752746582
8,DME1,DME4,"(496, 512)",61.40319061279297
19,DME1,NORMAL15,"(496, 512)",61.438392639160156
13,DME1,DME9,"(496, 512)",61.49903106689453
25,DME1,NORMAL7,"(496, 512)",61.513919830322266
26,DME1,NORMAL8,"(496, 512)",61.55573272705078
10,DME1,DME6,"(496, 512)",61.578372955322266
6,DME1,DME2,"(496, 512)",61.61326217651367
17,DME1,NORMAL13,"(496, 512)",61.68818283081055
27,DME1,NORMAL9,"(496, 512)",61.69261169433594
18,DME1,NORMAL14,"(496, 512)",61.69736099243164
9,DME1,DME5,"(496, 512)",61.71727752685547
2,DME1,DME12,"(496, 512)",61.762672424316406
11,DME1,DME7,"(496, 512)",61.78158187866211
3,DME1,DME13,"(496, 512)",61.81234359741211
22,DME1,NORMAL4,"(496, 512)",61.82108688354492
5,DME1,DME15,"(496, 512)",61.97554016113281
23,DME1,NORMAL5,"(496, 512)",62.00371551513672
12,DME1,DME8,"(496, 512)",62.02239990234375
