,query1,query2,size,siamese_distance
20,DME2,NORMAL2,"(496, 512)",60.48999786376953
16,DME2,NORMAL12,"(496, 512)",60.58154296875
14,DME2,NORMAL1,"(496, 512)",60.63656234741211
8,DME2,DME4,"(496, 512)",60.66388702392578
19,DME2,NORMAL15,"(496, 512)",60.74863815307617
21,DME2,NORMAL3,"(496, 512)",60.790550231933594
24,DME2,NORMAL6,"(496, 512)",60.87321472167969
26,DME2,NORMAL8,"(496, 512)",60.875755310058594
15,DME2,NORMAL10,"(496, 512)",60.90153503417969
25,DME2,NORMAL7,"(496, 512)",60.90245819091797
7,DME2,DME3,"(496, 512)",60.913604736328125
10,DME2,DME6,"(496, 512)",61.042335510253906
22,DME2,NORMAL4,"(496, 512)",61.198673248291016
9,DME2,DME5,"(496, 512)",61.20290756225586
3,DME2,DME12,"(496, 512)",61.21305847167969
11,DME2,DME7,"(496, 512)",61.22321701049805
27,DME2,NORMAL9,"(496, 512)",61.279502868652344
17,DME2,NORMAL13,"(496, 512)",61.30878448486328
18,DME2,NORMAL14,"(496, 512)",61.40841293334961
6,DME2,DME15,"(496, 512)",61.434112548828125
0,DME2,DME1,"(496, 512)",61.61326217651367
23,DME2,NORMAL5,"(496, 512)",61.64297103881836
1,DME2,DME10,"(496, 512)",61.66586685180664
12,DME2,DME8,"(496, 512)",61.68658447265625
2,DME2,DME11,"(496, 512)",61.69342803955078
5,DME2,DME14,"(496, 512)",61.7256965637207
13,DME2,DME9,"(496, 512)",61.7584342956543
4,DME2,DME13,"(496, 512)",61.812286376953125
