,query1,query2,size,siamese_distance,time
28,NORMAL14,DME8,"(496, 512)",62.30646514892578,0.23436689376831055
17,NORMAL14,DME11,"(496, 512)",62.30836486816406,0.2500283718109131
2,NORMAL14,AMD11,"(496, 512)",62.345951080322266,0.17186760902404785
37,NORMAL14,NORMAL4,"(496, 512)",62.34809112548828,0.2812771797180176
31,NORMAL14,NORMAL10,"(496, 512)",62.35003662109375,0.29689526557922363
21,NORMAL14,DME15,"(496, 512)",62.36376190185547,0.2656242847442627
42,NORMAL14,NORMAL9,"(496, 512)",62.370601654052734,0.2969064712524414
25,NORMAL14,DME5,"(496, 512)",62.37393569946289,0.296846866607666
11,NORMAL14,AMD6,"(496, 512)",62.39628219604492,0.18751263618469238
15,NORMAL14,DME1,"(496, 512)",62.39649200439453,0.2968754768371582
38,NORMAL14,NORMAL5,"(496, 512)",62.39866638183594,0.2968556880950928
26,NORMAL14,DME6,"(496, 512)",62.39896011352539,0.2968764305114746
33,NORMAL14,NORMAL13,"(496, 512)",62.404701232910156,0.29689764976501465
18,NORMAL14,DME12,"(496, 512)",62.409934997558594,0.24997210502624512
19,NORMAL14,DME13,"(496, 512)",62.41365051269531,0.2500021457672119
29,NORMAL14,DME9,"(496, 512)",62.430519104003906,0.2499995231628418
41,NORMAL14,NORMAL8,"(496, 512)",62.43917465209961,0.28122758865356445
39,NORMAL14,NORMAL6,"(496, 512)",62.44026184082031,0.281264066696167
14,NORMAL14,AMD9,"(496, 512)",62.454437255859375,0.28122949600219727
16,NORMAL14,DME10,"(496, 512)",62.47615432739258,0.1718733310699463
9,NORMAL14,AMD4,"(496, 512)",62.478816986083984,0.17189621925354004
5,NORMAL14,AMD14,"(496, 512)",62.48023986816406,0.28127217292785645
27,NORMAL14,DME7,"(496, 512)",62.49199295043945,0.25000739097595215
22,NORMAL14,DME2,"(496, 512)",62.495670318603516,0.3281574249267578
13,NORMAL14,AMD8,"(496, 512)",62.50797653198242,0.18749761581420898
36,NORMAL14,NORMAL3,"(496, 512)",62.51655197143555,0.2812469005584717
40,NORMAL14,NORMAL7,"(496, 512)",62.5275764465332,0.2968745231628418
30,NORMAL14,NORMAL1,"(496, 512)",62.53569030761719,0.2812504768371582
12,NORMAL14,AMD7,"(496, 512)",62.55552673339844,0.28126072883605957
7,NORMAL14,AMD2,"(496, 512)",62.56862258911133,0.2031261920928955
0,NORMAL14,AMD1,"(496, 512)",62.58349609375,0.20309233665466309
20,NORMAL14,DME14,"(496, 512)",62.58662033081055,0.24999713897705078
3,NORMAL14,AMD12,"(496, 512)",62.59477615356445,0.17185330390930176
34,NORMAL14,NORMAL15,"(496, 512)",62.5997314453125,0.29688262939453125
1,NORMAL14,AMD10,"(496, 512)",62.60839080810547,0.2969045639038086
24,NORMAL14,DME4,"(496, 512)",62.60945129394531,0.3281533718109131
4,NORMAL14,AMD13,"(496, 512)",62.623863220214844,0.18752074241638184
8,NORMAL14,AMD3,"(496, 512)",62.635337829589844,0.20310330390930176
35,NORMAL14,NORMAL2,"(496, 512)",62.64044189453125,0.29687023162841797
32,NORMAL14,NORMAL12,"(496, 512)",62.664894104003906,0.28122758865356445
23,NORMAL14,DME3,"(496, 512)",62.68756866455078,0.2968442440032959
10,NORMAL14,AMD5,"(496, 512)",62.76088333129883,0.17185378074645996
6,NORMAL14,AMD15,"(496, 512)",62.78740692138672,0.20310235023498535
