,query1,query2,size,siamese_distance,time
29,AMD13,NORMAL1,"(496, 512)",62.23707580566406,0.2968759536743164
23,AMD13,DME4,"(496, 512)",62.28715896606445,0.2968740463256836
36,AMD13,NORMAL3,"(496, 512)",62.310150146484375,0.2968733310699463
30,AMD13,NORMAL10,"(496, 512)",62.31303024291992,0.3124997615814209
12,AMD13,AMD8,"(496, 512)",62.31315612792969,0.1718289852142334
35,AMD13,NORMAL2,"(496, 512)",62.34318542480469,0.2968771457672119
31,AMD13,NORMAL12,"(496, 512)",62.355167388916016,0.2968747615814209
17,AMD13,DME12,"(496, 512)",62.355812072753906,0.25
34,AMD13,NORMAL15,"(496, 512)",62.359886169433594,0.29688096046447754
4,AMD13,AMD14,"(496, 512)",62.3818473815918,0.3124992847442627
26,AMD13,DME7,"(496, 512)",62.387977600097656,0.2499680519104004
13,AMD13,AMD9,"(496, 512)",62.39610290527344,0.31252193450927734
37,AMD13,NORMAL4,"(496, 512)",62.421146392822266,0.2968754768371582
24,AMD13,DME5,"(496, 512)",62.42938232421875,0.2968738079071045
39,AMD13,NORMAL6,"(496, 512)",62.436336517333984,0.2968723773956299
40,AMD13,NORMAL7,"(496, 512)",62.445003509521484,0.31252193450927734
41,AMD13,NORMAL8,"(496, 512)",62.4517936706543,0.2968461513519287
2,AMD13,AMD11,"(496, 512)",62.45592498779297,0.1718430519104004
25,AMD13,DME6,"(496, 512)",62.459774017333984,0.3125324249267578
20,AMD13,DME15,"(496, 512)",62.48181915283203,0.2656741142272949
27,AMD13,DME8,"(496, 512)",62.504615783691406,0.2656254768371582
10,AMD13,AMD6,"(496, 512)",62.52884292602539,0.18751835823059082
8,AMD13,AMD4,"(496, 512)",62.53187942504883,0.1874995231628418
14,AMD13,DME1,"(496, 512)",62.548118591308594,0.29685330390930176
32,AMD13,NORMAL13,"(496, 512)",62.55531692504883,0.2968759536743164
42,AMD13,NORMAL9,"(496, 512)",62.573829650878906,0.29688310623168945
18,AMD13,DME13,"(496, 512)",62.59849548339844,0.25002288818359375
38,AMD13,NORMAL5,"(496, 512)",62.59980010986328,0.296877384185791
9,AMD13,AMD5,"(496, 512)",62.61145782470703,0.17187738418579102
33,AMD13,NORMAL14,"(496, 512)",62.623863220214844,0.2968742847442627
28,AMD13,DME9,"(496, 512)",62.62877655029297,0.25002050399780273
21,AMD13,DME2,"(496, 512)",62.636295318603516,0.29685425758361816
6,AMD13,AMD2,"(496, 512)",62.64696502685547,0.20313191413879395
3,AMD13,AMD12,"(496, 512)",62.651058197021484,0.18752098083496094
19,AMD13,DME14,"(496, 512)",62.666961669921875,0.24997830390930176
0,AMD13,AMD1,"(496, 512)",62.67074203491211,0.2030942440032959
7,AMD13,AMD3,"(496, 512)",62.67338943481445,0.2030959129333496
15,AMD13,DME10,"(496, 512)",62.677974700927734,0.18752193450927734
16,AMD13,DME11,"(496, 512)",62.70203399658203,0.26560163497924805
1,AMD13,AMD10,"(496, 512)",62.75945281982422,0.312532901763916
5,AMD13,AMD15,"(496, 512)",62.84311294555664,0.2031261920928955
22,AMD13,DME3,"(496, 512)",62.855247497558594,0.3124730587005615
11,AMD13,AMD7,"(496, 512)",62.88717269897461,0.31252622604370117
