,query1,query2,size,siamese_distance,time
13,AMD14,AMD9,"(496, 512)",63.23295593261719,0.3145787715911865
26,AMD14,DME7,"(496, 512)",63.38140869140625,0.23643755912780762
17,AMD14,DME12,"(496, 512)",63.38740158081055,0.25244593620300293
12,AMD14,AMD8,"(496, 512)",63.40065002441406,0.1875019073486328
20,AMD14,DME15,"(496, 512)",63.598968505859375,0.2500121593475342
10,AMD14,AMD6,"(496, 512)",63.65781021118164,0.17185592651367188
27,AMD14,DME8,"(496, 512)",63.70088577270508,0.2500011920928955
24,AMD14,DME5,"(496, 512)",63.70767593383789,0.31241917610168457
23,AMD14,DME4,"(496, 512)",63.73180389404297,0.3014180660247803
8,AMD14,AMD4,"(496, 512)",63.734622955322266,0.1900036334991455
18,AMD14,DME13,"(496, 512)",63.75654983520508,0.250028133392334
25,AMD14,DME6,"(496, 512)",63.75710678100586,0.2992219924926758
4,AMD14,AMD13,"(496, 512)",63.77201461791992,0.18747687339782715
14,AMD14,DME1,"(496, 512)",63.77462387084961,0.2969038486480713
9,AMD14,AMD5,"(496, 512)",63.8186149597168,0.18752050399780273
21,AMD14,DME2,"(496, 512)",63.98454666137695,0.29906201362609863
28,AMD14,DME9,"(496, 512)",64.06383514404297,0.26398181915283203
3,AMD14,AMD12,"(496, 512)",64.26202392578125,0.19006705284118652
19,AMD14,DME14,"(496, 512)",64.41255950927734,0.2679018974304199
5,AMD14,AMD15,"(496, 512)",64.54208374023438,0.20743227005004883
11,AMD14,AMD7,"(496, 512)",64.72869873046875,0.2990553379058838
15,AMD14,DME10,"(496, 512)",64.75285339355469,0.17650938034057617
16,AMD14,DME11,"(496, 512)",64.79393005371094,0.2499866485595703
0,AMD14,AMD1,"(496, 512)",64.87399291992188,0.20531940460205078
6,AMD14,AMD2,"(496, 512)",65.04198455810547,0.2031254768371582
22,AMD14,DME3,"(496, 512)",65.221435546875,0.3125133514404297
2,AMD14,AMD11,"(496, 512)",65.34027099609375,0.17186832427978516
7,AMD14,AMD3,"(496, 512)",65.66327667236328,0.2031552791595459
1,AMD14,AMD10,"(496, 512)",66.07833099365234,0.31247735023498535
