,query1,query2,size,siamese_distance
18,NORMAL4,NORMAL9,"(496, 512)",62.318580627441406
9,NORMAL4,NORMAL13,"(496, 512)",62.31934356689453
6,NORMAL4,NORMAL1,"(496, 512)",62.31937026977539
4,NORMAL4,DME5,"(496, 512)",62.31957244873047
10,NORMAL4,NORMAL14,"(496, 512)",62.31983184814453
16,NORMAL4,NORMAL7,"(496, 512)",62.31989288330078
5,NORMAL4,DME6,"(496, 512)",62.32009506225586
11,NORMAL4,NORMAL15,"(496, 512)",62.320167541503906
15,NORMAL4,NORMAL6,"(496, 512)",62.32027816772461
12,NORMAL4,NORMAL2,"(496, 512)",62.32103729248047
2,NORMAL4,DME3,"(496, 512)",62.321083068847656
14,NORMAL4,NORMAL5,"(496, 512)",62.32124710083008
7,NORMAL4,NORMAL10,"(496, 512)",62.32215118408203
13,NORMAL4,NORMAL3,"(496, 512)",62.32292175292969
8,NORMAL4,NORMAL12,"(496, 512)",62.322998046875
3,NORMAL4,DME4,"(496, 512)",62.32324981689453
17,NORMAL4,NORMAL8,"(496, 512)",62.32362365722656
1,NORMAL4,DME2,"(496, 512)",62.324989318847656
0,NORMAL4,DME1,"(496, 512)",62.326637268066406
