,query1,query2,size,siamese_distance,time
19,NORMAL5,NORMAL14,"(496, 512)",62.42856216430664,0.2969176769256592
11,NORMAL5,AMD6,"(496, 512)",62.64262008666992,0.17189645767211914
5,NORMAL5,AMD14,"(496, 512)",62.65193176269531,0.2812507152557373
27,NORMAL5,NORMAL9,"(496, 512)",62.65327072143555,0.281261682510376
23,NORMAL5,NORMAL4,"(496, 512)",62.659088134765625,0.29689645767211914
18,NORMAL5,NORMAL13,"(496, 512)",62.6735954284668,0.28122973442077637
25,NORMAL5,NORMAL7,"(496, 512)",62.6894645690918,0.29685258865356445
26,NORMAL5,NORMAL8,"(496, 512)",62.70718002319336,0.2968769073486328
14,NORMAL5,AMD9,"(496, 512)",62.75413131713867,0.28124070167541504
16,NORMAL5,NORMAL10,"(496, 512)",62.80202865600586,0.2812385559082031
13,NORMAL5,AMD8,"(496, 512)",62.80413818359375,0.1718761920928955
22,NORMAL5,NORMAL3,"(496, 512)",62.80827713012695,0.29685258865356445
24,NORMAL5,NORMAL6,"(496, 512)",62.818851470947266,0.2968757152557373
20,NORMAL5,NORMAL15,"(496, 512)",62.87310791015625,0.296830415725708
9,NORMAL5,AMD4,"(496, 512)",62.97016906738281,0.15624594688415527
15,NORMAL5,NORMAL1,"(496, 512)",62.989585876464844,0.2812690734863281
3,NORMAL5,AMD12,"(496, 512)",63.016197204589844,0.17185378074645996
4,NORMAL5,AMD13,"(496, 512)",63.04690170288086,0.1718733310699463
17,NORMAL5,NORMAL12,"(496, 512)",63.08595657348633,0.2968757152557373
6,NORMAL5,AMD15,"(496, 512)",63.106510162353516,0.1874997615814209
0,NORMAL5,AMD1,"(496, 512)",63.17583465576172,0.1874690055847168
10,NORMAL5,AMD5,"(496, 512)",63.18230056762695,0.15622854232788086
21,NORMAL5,NORMAL2,"(496, 512)",63.184967041015625,0.29689741134643555
12,NORMAL5,AMD7,"(496, 512)",63.265132904052734,0.2812492847442627
7,NORMAL5,AMD2,"(496, 512)",63.370826721191406,0.1874997615814209
2,NORMAL5,AMD11,"(496, 512)",63.629981994628906,0.17189621925354004
1,NORMAL5,AMD10,"(496, 512)",63.6629753112793,0.2968761920928955
8,NORMAL5,AMD3,"(496, 512)",63.76024627685547,0.18752551078796387
