,query1,query2,size,siamese_distance,time
15,NORMAL2,NORMAL1,"(496, 512)",62.30160140991211,0.28127098083496094
4,NORMAL2,AMD13,"(496, 512)",62.304664611816406,0.17187285423278809
21,NORMAL2,NORMAL3,"(496, 512)",62.42744827270508,0.28125
17,NORMAL2,NORMAL12,"(496, 512)",62.48592758178711,0.28122711181640625
25,NORMAL2,NORMAL7,"(496, 512)",62.51762008666992,0.29689598083496094
13,NORMAL2,AMD8,"(496, 512)",62.59393310546875,0.17187714576721191
14,NORMAL2,AMD9,"(496, 512)",62.6346435546875,0.2812490463256836
16,NORMAL2,NORMAL10,"(496, 512)",62.64043426513672,0.2968745231628418
24,NORMAL2,NORMAL6,"(496, 512)",62.686092376708984,0.29685306549072266
20,NORMAL2,NORMAL15,"(496, 512)",62.729923248291016,0.2968747615814209
18,NORMAL2,NORMAL13,"(496, 512)",62.820762634277344,0.29689764976501465
27,NORMAL2,NORMAL9,"(496, 512)",62.86514663696289,0.28122878074645996
26,NORMAL2,NORMAL8,"(496, 512)",62.870235443115234,0.2968759536743164
22,NORMAL2,NORMAL4,"(496, 512)",62.880401611328125,0.31247901916503906
5,NORMAL2,AMD14,"(496, 512)",62.90227127075195,0.2812514305114746
19,NORMAL2,NORMAL14,"(496, 512)",62.9077262878418,0.2968761920928955
11,NORMAL2,AMD6,"(496, 512)",63.14042663574219,0.15627026557922363
23,NORMAL2,NORMAL5,"(496, 512)",63.184967041015625,0.29689574241638184
10,NORMAL2,AMD5,"(496, 512)",63.33672332763672,0.17185425758361816
9,NORMAL2,AMD4,"(496, 512)",63.47355651855469,0.17189431190490723
3,NORMAL2,AMD12,"(496, 512)",63.56571960449219,0.1562509536743164
8,NORMAL2,AMD3,"(496, 512)",63.65134811401367,0.18750309944152832
6,NORMAL2,AMD15,"(496, 512)",63.698341369628906,0.18750548362731934
2,NORMAL2,AMD11,"(496, 512)",63.73976135253906,0.1875154972076416
1,NORMAL2,AMD10,"(496, 512)",63.75249099731445,0.2812342643737793
0,NORMAL2,AMD1,"(496, 512)",63.76244354248047,0.20314240455627441
7,NORMAL2,AMD2,"(496, 512)",63.79322052001953,0.18747234344482422
12,NORMAL2,AMD7,"(496, 512)",64.19617462158203,0.28122782707214355
